client_id,district_id,birthdate,gender
9945,31,1968-4-14,F
9946,31,1960-4-20,M
9973,24,1945-10-03,F
9987,73,1950-6-19,F
9995,54,1958-7-07,M
9997,67,1962-6-07,M
10023,59,1973-3-20,F
10040,37,1968-10-30,F
10041,37,1968-4-17,M
10043,45,1965-10-29,M
10046,5,1946-9-17,F
10066,64,1963-5-23,F
10070,9,1974-4-23,M
10075,48,1964-7-01,M
10076,26,1969-12-25,F
10077,26,1973-6-27,M
10090,29,1980-3-14,F
10095,1,1976-2-06,F
10096,1,1978-1-05,M
10145,4,1965-7-25,F
10159,50,1938-1-06,M
10198,31,1976-5-24,M
10199,31,1979-8-13,F
10200,13,1980-2-16,F
10201,13,1985-10-19,M
10209,59,1975-10-27,M
10269,70,1940-5-11,F
10273,51,1958-9-27,F
10274,51,1956-10-11,M
10275,77,1970-1-25,F
10276,77,1976-11-16,M
10282,1,1979-6-19,M
10287,48,1962-9-03,F
10288,48,1959-6-07,M
10303,64,1962-4-05,M
10350,29,1961-9-14,F
10351,29,1958-11-10,M
10355,14,1976-7-10,F
10382,20,1965-2-17,F
10389,20,1943-8-15,F
10459,17,1964-8-09,F
10475,51,1948-8-28,F
10476,51,1950-12-04,M
10479,2,1955-10-20,F
10492,70,1937-11-11,M
10510,23,1945-1-26,F
10511,23,1950-1-15,M
10517,54,1980-9-12,F
10528,47,1952-2-16,F
10543,14,1945-2-23,F
10555,1,1935-12-15,M
10563,68,1949-1-07,M
10564,68,1954-3-19,F
10566,74,1942-11-09,F
10636,64,1971-8-03,M
10639,2,1954-1-29,M
10654,46,1962-7-16,F
10662,60,1949-8-25,F
10702,17,1938-5-03,M
10703,17,1943-4-28,F
10714,66,1946-3-31,F
10746,53,1971-8-04,M
10777,70,1980-1-27,F
10778,70,1976-3-19,M
10798,1,1980-3-23,F
10813,1,1979-5-13,F
10818,64,1972-8-04,M
10828,1,1957-11-23,F
10912,15,1963-1-09,M
10960,28,1942-2-20,M
10963,1,1944-6-15,M
10987,62,1961-10-03,F
10988,62,1964-6-13,M
10997,1,1972-2-06,F
10998,1,1967-12-19,M
11004,63,1947-11-16,M
11008,51,1969-5-19,F
11034,1,1972-2-19,M
11050,70,1957-5-04,F
11063,64,1955-11-04,F
11064,64,1953-7-09,M
11083,61,1953-10-17,M
11093,40,1959-1-29,M
11105,70,1957-2-01,F
11114,1,1952-7-26,M
11121,72,1971-4-10,F
11122,72,1979-6-10,M
11123,47,1948-1-29,M
11126,1,1965-1-22,F
11130,1,1961-4-08,F
11131,1,1957-7-26,M
11136,3,1944-7-27,F
11147,5,1972-7-12,F
11149,43,1965-7-14,M
11195,58,1953-12-05,M
11208,10,1957-3-05,F
11250,26,1946-9-23,F
11252,32,1965-12-08,F
11266,9,1938-9-25,M
11267,9,1936-8-26,F
11271,18,1937-12-08,M
11274,64,1969-4-14,M
11275,64,1963-4-18,F
11286,56,1940-11-27,F
11304,28,1960-10-20,F
11314,45,1936-6-02,M
11319,1,1942-4-14,F
11327,72,1947-10-21,M
11329,69,1961-1-31,F
11331,70,1944-12-14,F
11337,29,1969-4-03,M
11359,11,1972-8-20,M
11360,11,1972-4-19,F
11362,51,1966-1-11,F
11371,37,1941-11-04,F
11372,11,1961-9-28,M
11379,74,1952-5-28,M
11380,74,1951-4-06,F
11381,57,1979-7-26,F
11405,68,1964-7-29,F
11406,68,1970-11-15,M
11409,32,1980-5-02,F
11461,70,1974-7-08,M
11491,36,1958-5-16,F
11497,11,1959-7-17,F
11516,59,1938-11-09,M
11517,59,1940-5-21,F
11545,1,1966-1-22,F
11574,1,1944-4-20,F
11596,70,1940-12-04,F
11598,54,1977-9-23,F
11609,59,1957-2-11,M
11637,73,1951-6-12,M
11638,73,1954-8-24,F
11662,76,1972-4-03,M
11676,5,1943-3-12,F
11683,7,1980-1-28,M
11685,64,1965-7-23,F
11686,21,1948-10-18,F
11687,21,1945-1-23,M
11701,9,1949-4-14,M
11709,1,1961-8-03,M
11710,1,1967-6-19,F
11713,59,1951-4-11,F
11714,59,1945-7-04,M
11732,19,1957-5-20,F
11754,62,1966-11-03,M
11755,4,1945-7-16,F
11768,1,1971-9-12,F
11794,31,1970-10-07,F
11795,31,1977-2-23,M
11804,74,1944-12-12,M
11851,65,1970-4-02,M
11855,11,1957-12-01,M
11857,70,1952-8-26,M
11860,70,1925-8-30,F
11866,1,1937-9-02,M
11867,1,1934-11-19,F
11873,38,1963-11-20,F
11874,1,1969-1-19,M
11875,1,1967-6-23,F
11886,61,1941-9-13,F
11906,76,1944-12-03,M
11907,76,1945-11-16,F
11911,8,1939-10-24,M
11943,1,1961-7-09,M
11947,70,1964-5-29,M
11976,54,1939-10-27,F
11977,54,1944-7-01,M
11978,54,1971-10-09,M
11979,54,1977-12-09,F
12003,74,1976-6-23,M
12050,52,1943-5-30,M
12051,52,1936-9-30,F
12079,64,1972-8-12,F
12092,68,1977-5-15,M
12095,47,1939-2-27,M
12102,21,1968-9-07,F
12133,27,1964-6-26,F
12144,2,1980-11-23,M
12145,2,1982-6-25,F
12163,1,1954-6-16,M
12181,1,1961-8-19,M
12220,60,1971-11-12,F
12221,60,1971-2-24,M
12303,24,1974-4-05,F
12308,64,1978-11-29,M
12324,8,1978-3-06,M
12325,8,1964-10-30,M
12328,1,1944-4-08,F
12344,26,1940-6-20,F
12358,17,1943-7-05,M
12359,17,1935-10-13,F
12376,4,1959-2-17,M
12378,76,1946-8-27,F
12382,1,1955-11-29,M
12383,1,1963-5-13,F
12396,62,1970-1-17,F
12397,62,1973-6-02,M
12416,1,1973-5-30,M
12417,1,1974-1-03,F
12432,55,1965-3-07,M
12464,39,1959-12-17,M
12468,22,1969-7-04,M
12485,34,1965-4-10,F
12490,34,1980-8-14,M
12547,70,1963-10-13,F
12561,38,1966-6-20,M
12568,44,1956-3-01,F
12577,62,1950-5-05,F
12586,27,1947-1-30,M
12599,44,1956-1-01,M
12616,27,1965-1-26,F
12625,54,1958-12-07,M
12643,69,1962-7-20,F
12662,14,1953-6-01,M
12695,68,1979-3-16,M
12726,8,1945-8-09,F
12729,36,1968-3-21,M
12730,36,1964-9-29,F
12738,23,1960-10-29,F
12739,23,1958-1-17,M
12750,21,1940-5-25,F
12754,55,1960-8-20,M
12755,55,1959-11-01,F
12756,22,1949-1-21,F
12802,1,1969-8-12,M
12810,39,1964-10-14,M
12840,60,1939-7-27,M
12843,66,1953-5-05,M
12844,45,1946-10-15,M
12850,72,1955-8-26,M
12851,72,1957-9-27,F
12859,1,1976-5-21,F
12890,70,1958-1-20,F
12908,12,1941-3-12,M
12943,55,1970-10-12,M
12986,40,1973-5-08,F
12991,51,1947-1-16,M
13044,52,1976-3-01,M
13051,55,1965-1-13,M
13071,41,1956-2-18,M
13089,16,1979-2-14,F
13090,2,1980-4-18,F
13095,76,1950-3-16,M
13098,1,1978-12-15,F
13102,8,1949-4-15,M
13113,11,1976-11-25,M
13123,56,1978-2-17,F
13134,1,1962-11-03,F
13151,73,1958-12-22,M
13171,19,1950-6-26,F
13172,36,1938-10-19,M
13190,71,1956-11-28,M
13201,31,1937-5-17,M
13231,1,1959-7-01,M
13246,46,1942-1-13,F
13260,72,1977-5-27,F
13261,75,1944-8-01,M
13262,75,1938-2-09,F
13276,76,1977-1-20,M
13285,34,1935-12-25,M
13290,16,1941-6-23,M
13291,16,1940-11-13,F
13346,50,1956-4-15,M
13380,65,1942-9-18,M
13404,48,1966-9-25,M
13405,32,1958-8-13,M
13406,42,1978-4-18,F
13412,1,1954-3-20,M
13417,25,1951-11-17,F
13447,13,1970-5-05,F
13448,13,1968-7-08,M
13451,44,1955-11-18,F
13468,25,1960-10-31,M
13469,25,1955-12-08,F
13480,16,1953-6-01,M
13490,18,1969-5-25,F
13539,63,1978-9-07,M
13548,1,1976-3-18,M
13556,32,1958-7-19,M
13576,72,1974-7-07,M
13588,46,1974-1-29,M
13590,59,1977-8-03,M
13603,46,1941-7-28,M
13608,37,1963-5-15,F
13620,16,1970-7-26,M
13640,28,1955-6-09,F
13657,59,1963-5-12,F
13658,59,1957-4-23,M
13673,39,1971-2-20,M
13687,75,1959-5-23,M
13690,70,1963-5-16,M
13694,1,1976-1-20,F
13750,12,1980-11-13,F
13751,12,1979-7-20,M
13803,1,1947-11-14,M
13820,33,1948-7-31,F
13845,15,1973-2-16,M
13852,5,1972-1-26,M
13886,44,1954-4-12,F
13912,50,1975-11-20,M
13915,77,1974-11-23,M
13921,62,1970-12-20,F
13923,7,1979-2-22,F
13924,54,1952-9-09,F
13931,8,1942-1-01,M
13955,1,1945-10-30,F
13956,1,1943-4-06,M
13968,61,1968-4-13,M
13971,67,1962-10-19,F
13998,74,1953-8-12,F
